Symbol,Date,Open,High,Low,Close,Adj Close,Volume
WMT,2017-02-02,66.339996,67.139999,66.339996,66.699997,65.01918,8998700
WMT,2017-02-03,66.82,66.93,66.440002,66.5,64.82423399999999,7625300
WMT,2017-02-06,66.370003,66.860001,66.370003,66.400002,64.726753,9097200
WMT,2017-02-07,66.559998,67.0,66.510002,66.889999,65.20440699999999,5805700
WMT,2017-02-08,66.889999,67.82,66.889999,67.809998,66.101219,7660800
WMT,2017-02-09,67.809998,69.139999,67.75,69.08000200000001,67.339226,11080500
WMT,2017-02-10,68.25,68.599998,67.760002,68.019997,66.305916,12445600
WMT,2017-02-13,68.32,68.650002,67.559998,67.769997,66.06223299999999,8374300
WMT,2017-02-14,67.879997,68.68,67.709999,68.660004,66.929802,8336400
WMT,2017-02-15,67.800003,68.709999,67.760002,68.690002,66.95904499999999,8563300
WMT,2017-02-16,68.66999799999999,69.239998,68.610001,68.870003,67.134506,8413800
WMT,2017-02-17,68.83000200000001,69.790001,68.690002,69.370003,67.62191,12837400
WMT,2017-02-21,71.209999,72.279999,70.699997,71.449997,69.649498,22412900
WMT,2017-02-22,72.25,72.370003,71.480003,71.709999,69.902946,15242700
WMT,2017-02-23,72.0,72.5,71.160004,71.309998,69.513023,12799700
WMT,2017-02-24,71.339996,72.800003,71.300003,72.389999,70.565811,13889900
WMT,2017-02-27,72.279999,72.41999799999999,71.529999,71.739998,69.932182,9254700
WMT,2017-02-28,70.870003,71.0,70.0,70.93,69.142593,15952600
WMT,2017-03-01,70.970001,71.08000200000001,70.150002,70.449997,68.67469799999999,13522700
WMT,2017-03-02,70.41999799999999,70.900002,70.16999799999999,70.760002,68.976883,8916300
WMT,2017-03-03,70.760002,71.019997,69.879997,70.029999,68.265274,9297900
WMT,2017-03-06,70.0,70.440002,69.779999,69.879997,68.119057,9182600
WMT,2017-03-07,69.900002,70.209999,69.860001,69.870003,68.109314,7282900
WMT,2017-03-08,69.690002,70.029999,69.540001,69.800003,68.541374,7979800
WMT,2017-03-09,69.75,70.040001,69.559998,69.860001,68.600288,7564500
WMT,2017-03-10,70.0,70.360001,69.800003,70.099998,68.83596800000001,7098800
WMT,2017-03-13,69.989998,70.449997,69.709999,69.949997,68.68866,6802500
WMT,2017-03-14,70.82,71.209999,70.720001,70.720001,69.444778,9958400
WMT,2017-03-15,70.5,70.699997,70.019997,70.58000200000001,69.307304,8813800
WMT,2017-03-16,70.110001,70.699997,70.07,70.440002,69.16983,7061000
WMT,2017-03-17,70.58000200000001,70.75,69.809998,69.889999,68.62975300000001,14078400
WMT,2017-03-20,70.139999,70.449997,69.709999,69.980003,68.718132,7466200
WMT,2017-03-21,70.16999799999999,70.400002,69.690002,69.900002,68.639572,8746800
WMT,2017-03-22,70.029999,70.339996,69.720001,70.25,68.983261,6455600
WMT,2017-03-23,70.199997,70.309998,69.75,69.860001,68.600288,6898800
WMT,2017-03-24,69.989998,70.16999799999999,69.529999,69.610001,68.35479699999999,5859000
WMT,2017-03-27,69.519997,70.07,69.360001,69.660004,68.4039,5792600
WMT,2017-03-28,69.33000200000001,70.370003,69.33000200000001,70.32,69.051994,7252200
WMT,2017-03-29,70.349998,71.18,70.309998,70.739998,69.464424,6991000
WMT,2017-03-30,70.690002,71.720001,70.639999,71.589996,70.299088,8141500
WMT,2017-03-31,71.32,72.559998,71.230003,72.08000200000001,70.780266,9939800
WMT,2017-04-03,72.08000200000001,72.529999,71.779999,71.83000200000001,70.534767,8291300
WMT,2017-04-04,71.739998,72.059998,71.529999,72.010002,70.711525,5567300
WMT,2017-04-05,71.639999,72.309998,71.559998,71.650002,70.358017,6354500
WMT,2017-04-06,71.699997,72.099998,71.379997,71.43,70.141983,5941100
WMT,2017-04-07,72.099998,72.989998,71.800003,72.900002,71.585472,10768000
WMT,2017-04-10,72.989998,73.480003,72.730003,73.059998,71.742584,7495900
WMT,2017-04-11,73.0,73.449997,72.93,73.43,72.105919,5810500
WMT,2017-04-12,73.550003,73.83000200000001,73.25,73.440002,72.11573800000001,6627300
WMT,2017-04-13,73.370003,73.660004,73.150002,73.150002,71.83097099999999,5336400
WMT,2017-04-17,73.160004,73.58000200000001,73.150002,73.489998,72.164833,5465400
WMT,2017-04-18,73.540001,74.099998,73.480003,73.889999,72.557625,6627900
