Symbol,Date,Open,High,Low,Close,Adj Close,Volume
BA,2017-02-02,163.220001,163.970001,160.820007,162.259995,157.08331299999998,3791700
BA,2017-02-03,162.990005,163.559998,162.309998,162.399994,157.218857,2981700
BA,2017-02-06,162.419998,164.080002,162.380005,163.979996,158.748459,3110500
BA,2017-02-07,165.0,167.419998,164.869995,166.5,161.188065,4243200
BA,2017-02-08,165.0,165.240005,163.690002,163.809998,159.94799799999998,3041600
BA,2017-02-09,164.669998,165.08999599999999,164.059998,164.279999,160.40692099999998,3451100
BA,2017-02-10,165.25,166.449997,164.470001,166.229996,162.310944,2689700
BA,2017-02-13,166.449997,169.070007,166.350006,168.029999,164.068512,3765000
BA,2017-02-14,167.699997,168.800003,167.220001,168.5,164.527435,2579300
BA,2017-02-15,168.419998,169.949997,168.350006,169.300003,165.308563,4033200
BA,2017-02-16,169.740005,170.809998,168.75,170.809998,166.782974,3070100
BA,2017-02-17,170.41000400000001,173.25,170.399994,172.71000700000002,168.638184,4982900
BA,2017-02-21,173.919998,176.169998,173.679993,175.559998,171.420975,4231700
BA,2017-02-22,174.979996,175.75,174.009995,175.360001,171.225677,2832100
BA,2017-02-23,175.970001,177.0,175.699997,176.860001,172.690323,3502600
BA,2017-02-24,176.75,178.800003,176.100006,177.440002,173.256653,4197200
BA,2017-02-27,178.0,179.880005,177.550003,179.429993,175.199738,2892600
BA,2017-02-28,180.33999599999999,181.929993,179.669998,180.229996,175.980865,4785100
BA,2017-03-01,181.850006,184.800003,181.820007,183.91000400000001,179.574127,5461800
BA,2017-03-02,184.0,185.71000700000002,182.970001,182.990005,178.675812,4909000
BA,2017-03-03,182.990005,183.580002,181.449997,182.179993,177.884903,3917500
BA,2017-03-06,181.399994,182.300003,180.429993,180.929993,176.664368,4244000
BA,2017-03-07,180.639999,182.83999599999999,180.619995,182.020004,177.72868300000002,2452000
BA,2017-03-08,182.399994,182.690002,181.490005,181.740005,177.455292,2321700
BA,2017-03-09,181.429993,182.58999599999999,179.580002,180.570007,176.31286599999999,3100500
BA,2017-03-10,181.899994,181.970001,177.919998,178.699997,174.48693799999998,4595600
BA,2017-03-13,177.16000400000001,179.190002,177.070007,179.050003,174.828705,3499000
BA,2017-03-14,178.53999299999998,179.690002,177.71000700000002,178.729996,174.51623500000002,2346700
BA,2017-03-15,179.0,179.240005,177.970001,178.71000700000002,174.49671899999998,3569000
BA,2017-03-16,179.820007,180.0,177.639999,178.190002,173.988968,3100700
BA,2017-03-17,178.309998,180.380005,178.169998,180.100006,175.853958,5037400
BA,2017-03-20,180.100006,180.149994,179.139999,179.389999,175.160675,2062200
BA,2017-03-21,179.990005,180.25,175.5,175.96000700000002,171.811554,3239600
BA,2017-03-22,175.96000700000002,177.100006,175.5,176.979996,172.80751,2505700
BA,2017-03-23,177.33999599999999,177.850006,176.58999599999999,177.259995,173.080902,2006400
BA,2017-03-24,176.850006,177.529999,174.770004,175.820007,171.67485,2386800
BA,2017-03-27,174.369995,176.440002,173.75,176.100006,171.948273,2750700
BA,2017-03-28,176.28999299999998,177.679993,175.0,177.360001,173.178543,2412600
BA,2017-03-29,177.399994,177.990005,176.970001,177.630005,173.442184,1640600
BA,2017-03-30,177.25,178.490005,177.220001,177.979996,173.783936,1737200
BA,2017-03-31,178.020004,178.179993,176.809998,176.860001,172.690323,2032700
BA,2017-04-03,177.080002,177.729996,175.5,176.649994,172.485275,2934800
BA,2017-04-04,176.880005,178.78999299999998,176.759995,178.699997,174.48693799999998,2326500
BA,2017-04-05,179.0,180.179993,176.889999,177.080002,172.905151,2567200
BA,2017-04-06,177.559998,178.220001,177.119995,177.369995,173.188293,2343600
BA,2017-04-07,178.389999,179.08999599999999,177.259995,178.850006,174.63343799999998,2806900
BA,2017-04-10,179.0,179.970001,177.479996,177.559998,173.373825,2309300
BA,2017-04-11,177.5,178.600006,176.96000700000002,178.570007,174.360031,2266300
BA,2017-04-12,178.25,178.25,175.940002,176.050003,171.899429,2922700
BA,2017-04-13,175.740005,176.880005,175.559998,175.619995,171.479568,2024100
BA,2017-04-17,175.83999599999999,179.080002,175.649994,179.020004,174.799408,2450200
BA,2017-04-18,178.58999599999999,179.970001,177.119995,177.850006,173.656998,2960200
BA,2017-04-19,178.470001,179.899994,178.16000400000001,178.399994,174.194031,2124500
BA,2017-04-20,178.740005,179.820007,178.350006,179.300003,175.072815,2335200
BA,2017-04-21,179.419998,180.929993,179.419998,180.380005,176.127365,3146600
BA,2017-04-24,181.75,182.46000700000002,181.610001,182.059998,177.767731,3141900
BA,2017-04-25,182.529999,183.850006,182.529999,183.509995,179.183548,3735400
BA,2017-04-26,182.309998,183.0,180.110001,181.71000700000002,177.425995,4471600
BA,2017-04-27,182.58999599999999,183.759995,182.58999599999999,183.220001,178.900375,3129100
BA,2017-04-28,183.419998,184.929993,183.020004,184.830002,180.472443,2171700
BA,2017-05-01,184.229996,184.490005,181.800003,182.389999,178.089966,3516700
BA,2017-05-02,182.53999299999998,183.91000400000001,182.529999,183.440002,179.115204,1979800
BA,2017-05-03,183.449997,183.75,182.25,183.389999,179.066376,2983200
BA,2017-05-04,183.330002,184.25,182.179993,183.070007,178.753922,2289300
BA,2017-05-05,183.16000400000001,185.070007,183.16000400000001,185.009995,180.648178,2636900
BA,2017-05-08,185.380005,186.389999,185.0,186.020004,181.634384,1963400
BA,2017-05-09,186.110001,187.21000700000002,186.050003,186.91000400000001,182.50341799999998,3004000
BA,2017-05-10,185.139999,185.649994,178.179993,183.179993,180.230576,7060100
BA,2017-05-11,182.899994,184.330002,182.169998,183.940002,180.978363,2883800
BA,2017-05-12,183.71000700000002,183.979996,182.630005,183.25,180.299469,3479200
BA,2017-05-15,183.300003,184.110001,182.279999,182.389999,179.45330800000002,3365000
BA,2017-05-16,182.729996,183.149994,182.03999299999998,182.699997,179.758331,2156100
BA,2017-05-17,182.699997,182.699997,178.679993,178.779999,175.901443,2535700
BA,2017-05-18,178.479996,178.5,175.470001,177.399994,174.543655,3118100
BA,2017-05-19,177.729996,181.419998,176.770004,180.759995,177.849533,4038900
BA,2017-05-22,183.779999,185.320007,182.520004,183.669998,180.71270800000002,2946800
BA,2017-05-23,184.0,184.46000700000002,182.860001,183.490005,180.535599,2123800
BA,2017-05-24,183.46000700000002,185.399994,183.46000700000002,185.25,182.267258,2424700
BA,2017-05-25,185.630005,187.419998,185.58999599999999,187.070007,184.057968,2363300
BA,2017-05-26,186.729996,187.610001,186.270004,186.58999599999999,183.585678,1735800
BA,2017-05-30,186.759995,187.419998,186.190002,186.880005,183.871002,2231600
BA,2017-05-31,187.369995,188.259995,186.720001,187.630005,184.608948,5186700
BA,2017-06-01,187.41000400000001,187.91000400000001,184.529999,187.320007,184.303925,2870200
BA,2017-06-02,187.820007,191.699997,187.649994,190.229996,187.167068,3034300
BA,2017-06-05,190.070007,190.740005,188.809998,188.949997,185.90768400000002,2522100
BA,2017-06-06,188.41000400000001,188.860001,186.690002,186.75,183.74311799999998,2725000
BA,2017-06-07,186.850006,188.53999299999998,186.389999,188.100006,185.071365,2383500
BA,2017-06-08,188.100006,191.070007,187.699997,189.929993,186.871902,2331300
BA,2017-06-09,190.0,190.990005,189.25,190.029999,186.970291,3344900
BA,2017-06-12,190.300003,190.529999,188.050003,190.0,186.94078100000002,2730100
BA,2017-06-13,190.050003,191.559998,189.350006,191.08999599999999,188.013229,1882700
BA,2017-06-14,191.050003,193.380005,190.820007,192.380005,189.282471,2210000
BA,2017-06-15,191.429993,195.550003,191.369995,195.449997,192.303024,2894100
BA,2017-06-16,196.009995,197.949997,195.809998,196.440002,193.277084,6939100
BA,2017-06-19,197.880005,199.470001,197.0,199.080002,195.874588,2726400
BA,2017-06-20,198.75,201.240005,198.309998,198.330002,195.136658,3077400
BA,2017-06-21,199.580002,199.71000700000002,197.559998,199.169998,195.96313500000002,3151100
BA,2017-06-22,199.25,200.41000400000001,199.179993,199.440002,196.22879,3339300
BA,2017-06-23,199.259995,202.350006,198.679993,202.229996,198.97386200000003,4310100
BA,2017-06-26,202.770004,204.389999,199.940002,199.979996,196.760086,3077600
BA,2017-06-27,199.800003,200.919998,198.889999,198.889999,195.687653,2296900
BA,2017-06-28,199.5,200.949997,199.300003,199.619995,196.40588400000001,2096800
BA,2017-06-29,199.619995,199.759995,196.449997,197.46000700000002,194.28067,2428900
BA,2017-06-30,198.5,199.440002,197.389999,197.75,194.56601,2225600
BA,2017-07-03,198.070007,199.440002,197.75,198.58999599999999,195.392456,1511200
BA,2017-07-05,199.300003,202.139999,198.860001,201.809998,198.560623,2716700
BA,2017-07-06,201.639999,202.490005,200.779999,201.479996,198.235931,2737400
BA,2017-07-07,202.240005,203.279999,201.259995,202.369995,199.111618,3090400
BA,2017-07-10,202.320007,204.580002,202.190002,203.96000700000002,200.676025,2701900
