Symbol,Date,Open,High,Low,Close,Adj Close,Volume
KHC,2017-02-02,88.510002,89.099998,88.32,88.610001,86.11760699999999,1826700
KHC,2017-02-03,89.209999,89.349998,88.639999,89.269997,86.759033,2205100
KHC,2017-02-06,89.300003,89.400002,88.639999,88.699997,86.205063,1359800
KHC,2017-02-07,88.709999,89.019997,88.5,88.809998,86.31197399999999,2599300
KHC,2017-02-08,88.809998,89.309998,88.790001,89.190002,86.681282,3300300
KHC,2017-02-09,89.269997,90.389999,89.040001,89.779999,87.254684,2708300
KHC,2017-02-10,89.599998,90.540001,89.339996,90.199997,87.662872,1882100
KHC,2017-02-13,90.309998,90.599998,89.695,90.58000200000001,88.032196,1812500
KHC,2017-02-14,90.57,91.063004,90.099998,90.809998,88.255714,2322700
KHC,2017-02-15,91.129997,91.300003,90.260002,91.095001,88.5327,3083900
KHC,2017-02-16,89.099998,89.839996,86.349998,87.279999,84.825012,10584700
KHC,2017-02-17,92.0,97.769997,91.849998,96.650002,93.93145,30007700
KHC,2017-02-21,91.82,95.480003,91.349998,94.870003,92.201523,14423200
KHC,2017-02-22,94.849998,95.0,92.989998,93.360001,90.733994,4990400
KHC,2017-02-23,93.290001,93.620003,92.349998,92.940002,90.325813,2901000
KHC,2017-02-24,93.510002,93.800003,92.57,93.08000200000001,90.46186800000001,2670500
KHC,2017-02-27,92.599998,92.870003,90.33000200000001,90.610001,88.06134,6084900
KHC,2017-02-28,90.68,91.980003,90.349998,91.510002,88.93602,4267700
KHC,2017-03-01,91.769997,91.910004,90.650002,91.43,89.444733,2858600
KHC,2017-03-02,91.5,91.690002,90.779999,91.279999,89.297997,2552700
KHC,2017-03-03,91.25,91.5,90.809998,91.5,89.513222,1653000
KHC,2017-03-06,91.019997,91.510002,90.790001,91.160004,89.180603,2044900
KHC,2017-03-07,90.809998,91.440002,90.720001,90.800003,88.828415,1491000
KHC,2017-03-08,90.66999799999999,91.16999799999999,90.440002,90.900002,88.926247,2034200
KHC,2017-03-09,90.769997,91.584999,90.620003,91.529999,89.542564,2108500
KHC,2017-03-10,92.08000200000001,92.091003,91.260002,91.510002,89.523003,2277100
KHC,2017-03-13,91.370003,91.5,91.019997,91.18,89.200172,2182900
KHC,2017-03-14,91.160004,91.349998,90.66999799999999,91.059998,89.082771,2097300
KHC,2017-03-15,91.589996,92.139999,91.089996,91.839996,89.84584,2076300
KHC,2017-03-16,92.739998,93.269997,92.160004,92.769997,90.755638,4139000
KHC,2017-03-17,93.599998,93.66999799999999,91.82,91.980003,89.982796,5655700
KHC,2017-03-20,92.029999,92.949997,91.889999,92.360001,90.35455300000001,2063000
KHC,2017-03-21,92.309998,92.779999,91.589996,91.900002,89.904533,2322600
KHC,2017-03-22,92.25,92.75,92.040001,92.290001,90.286057,1540300
KHC,2017-03-23,92.050003,92.779999,91.900002,92.010002,90.01215400000001,1833300
KHC,2017-03-24,92.239998,92.400002,91.32,91.68,89.689316,1703800
KHC,2017-03-27,91.5,91.589996,91.091003,91.25,89.26864599999999,1699000
KHC,2017-03-28,90.779999,91.665001,90.779999,91.410004,89.425179,2222800
KHC,2017-03-29,91.199997,91.599998,91.059998,91.489998,89.50344100000001,1462600
KHC,2017-03-30,91.43,91.66999799999999,91.040001,91.099998,89.12191,1143100
KHC,2017-03-31,90.879997,91.190002,90.57,90.809998,88.83820300000001,2205100
KHC,2017-04-03,90.800003,91.279999,90.629997,91.059998,89.082771,3414800
KHC,2017-04-04,90.699997,91.25,90.269997,91.220001,89.239304,2194000
KHC,2017-04-05,91.099998,92.41999799999999,91.029999,91.41999799999999,89.43495899999999,2694700
KHC,2017-04-06,91.489998,91.790001,90.650002,90.949997,88.975151,2096900
KHC,2017-04-07,91.16999799999999,91.489998,90.66999799999999,90.699997,88.730591,2000300
KHC,2017-04-10,90.650002,91.0,90.160004,90.889999,88.916466,3496900
KHC,2017-04-11,90.889999,91.07,90.388,90.83000200000001,88.857773,1396500
KHC,2017-04-12,91.029999,92.139999,91.010002,91.93,89.93388399999999,2007400
KHC,2017-04-13,92.050003,92.050003,91.480003,91.5,89.513222,1816300
KHC,2017-04-17,91.800003,91.959999,91.029999,91.58000200000001,89.591476,1803800
KHC,2017-04-18,91.540001,92.629997,91.33000200000001,92.5,90.491501,2135100
KHC,2017-04-19,92.43,92.449997,91.690002,91.849998,89.855621,1978300
KHC,2017-04-20,92.110001,92.400002,91.550003,92.040001,90.041496,1787900
KHC,2017-04-21,92.129997,92.239998,91.559998,91.599998,89.611046,1964500
KHC,2017-04-24,92.010002,92.870003,92.010002,92.559998,90.550201,2185400
KHC,2017-04-25,92.639999,92.894997,92.279999,92.290001,90.286057,1882400
KHC,2017-04-26,92.32,92.33000200000001,90.879997,90.91999799999999,88.94581600000001,2736600
KHC,2017-04-27,90.91999799999999,91.41999799999999,90.660004,90.83000200000001,88.857773,2290300
KHC,2017-04-28,91.199997,91.230003,89.83000200000001,90.389999,88.427322,2894500
KHC,2017-05-01,90.650002,90.75,89.349998,89.470001,87.527298,3363600
KHC,2017-05-02,89.639999,89.83000200000001,88.760002,89.0,87.06750500000001,3058600
KHC,2017-05-03,90.220001,90.220001,88.900002,89.139999,87.204453,2695300
KHC,2017-05-04,88.0,91.800003,87.139999,89.699997,87.752296,6391200
KHC,2017-05-05,89.860001,90.099998,89.18,89.629997,87.683823,2267300
KHC,2017-05-08,89.58000200000001,89.769997,89.0,89.480003,87.537079,2311600
KHC,2017-05-09,89.230003,89.65100100000001,88.870003,89.199997,87.263161,2299200
KHC,2017-05-10,89.110001,89.400002,88.940002,89.33000200000001,87.390343,1654400
KHC,2017-05-11,88.800003,89.459999,88.800003,89.279999,87.34142299999999,1402500
KHC,2017-05-12,89.339996,89.449997,88.66999799999999,88.949997,87.018585,1827300
KHC,2017-05-15,88.760002,89.470001,88.559998,89.449997,87.507736,2029600
KHC,2017-05-16,89.260002,89.83000200000001,88.849998,89.110001,87.175117,1974600
KHC,2017-05-17,88.910004,90.139999,88.510002,89.510002,88.160034,3866600
KHC,2017-05-18,89.650002,90.730003,88.910004,90.160004,88.800232,2854700
KHC,2017-05-19,89.75,90.550003,89.400002,90.279999,88.918419,2707600
KHC,2017-05-22,90.110001,91.33000200000001,90.040001,91.18,89.80484799999999,1830500
KHC,2017-05-23,91.209999,92.0,91.010002,91.870003,90.484436,1803500
KHC,2017-05-24,92.0,92.660004,91.779999,92.589996,91.193573,1814900
KHC,2017-05-25,92.690002,93.010002,92.379997,92.809998,91.410255,1665400
KHC,2017-05-26,92.900002,93.089996,92.519997,92.989998,91.58754,1308000
KHC,2017-05-30,92.940002,93.0,92.188004,92.459999,91.065536,1952600
KHC,2017-05-31,92.629997,92.949997,91.970001,92.199997,90.809464,2283000
KHC,2017-06-01,92.349998,92.739998,91.41999799999999,92.730003,91.331474,2466000
KHC,2017-06-02,92.940002,93.550003,92.379997,93.540001,92.12925,2506100
KHC,2017-06-05,93.58000200000001,93.699997,93.050003,93.440002,92.030762,1707500
KHC,2017-06-06,93.449997,93.870003,93.08000200000001,93.209999,91.80423,1758500
KHC,2017-06-07,93.449997,93.879997,93.139999,93.769997,92.35578199999999,1987300
KHC,2017-06-08,93.459999,93.66999799999999,92.474998,92.57,91.17388199999999,2449500
KHC,2017-06-09,92.480003,92.540001,90.459999,90.83000200000001,89.460121,2801800
KHC,2017-06-12,90.599998,92.41999799999999,90.429001,91.25,89.873795,2720600
KHC,2017-06-13,90.68,91.660004,90.16999799999999,91.589996,90.208664,1909800
KHC,2017-06-14,92.150002,92.449997,90.989998,91.459999,90.08062,1697300
KHC,2017-06-15,91.160004,91.839996,91.010002,91.650002,90.267761,2312700
KHC,2017-06-16,90.870003,91.220001,88.910004,89.410004,88.06154599999999,7470600
KHC,2017-06-19,89.959999,90.239998,89.019997,89.849998,88.494904,3331600
KHC,2017-06-20,89.660004,89.772003,89.139999,89.279999,87.933495,2659500
KHC,2017-06-21,89.309998,89.697998,89.110001,89.400002,88.051689,2186200
KHC,2017-06-22,89.470001,89.75,88.894997,89.099998,87.75621,2721000
KHC,2017-06-23,89.400002,89.400002,88.57,88.849998,87.509979,4205800
KHC,2017-06-26,89.529999,89.730003,88.870003,88.940002,87.598625,1704300
KHC,2017-06-27,88.760002,88.949997,87.480003,87.510002,86.190201,2962100
KHC,2017-06-28,88.110001,88.489998,87.209999,87.82,86.495522,3032300
KHC,2017-06-29,87.690002,87.813004,85.449997,85.760002,84.46659100000001,5189200
KHC,2017-06-30,87.199997,87.269997,85.5,85.639999,84.348396,3415000
KHC,2017-07-03,85.959999,86.099998,84.389999,84.470001,83.196045,2905500
KHC,2017-07-05,84.459999,84.760002,83.644997,83.790001,82.526299,4607700
KHC,2017-07-06,83.300003,83.610001,82.620003,82.82,81.570923,3403100
KHC,2017-07-07,82.58000200000001,83.900002,82.199997,83.040001,81.78761300000001,3454600
KHC,2017-07-10,83.389999,83.730003,82.760002,82.769997,81.521683,2980600
KHC,2017-07-11,82.199997,83.989998,82.199997,83.75,82.4869,5022700
KHC,2017-07-12,84.33000200000001,85.18,84.290001,84.699997,83.422577,4026400
KHC,2017-07-13,84.739998,85.040001,84.334999,84.849998,83.570313,2626500
KHC,2017-07-14,85.309998,85.699997,84.83000200000001,85.650002,84.358253,2533600
KHC,2017-07-17,85.68,85.75,85.089996,85.599998,84.308998,1831500
KHC,2017-07-18,85.690002,85.849998,85.172997,85.599998,84.308998,1586800
