Symbol,Date,Open,High,Low,Close,Adj Close,Volume
UTX,2017-02-02,108.08000200000001,108.68,106.849998,108.360001,105.852631,4714500
UTX,2017-02-03,108.529999,109.779999,108.5,109.650002,107.112785,3411200
UTX,2017-02-06,109.809998,111.25,109.68,110.68,108.11895,4229600
UTX,2017-02-07,111.379997,111.730003,110.970001,111.25,108.675751,2774400
UTX,2017-02-08,111.089996,111.089996,110.349998,110.400002,107.845421,2072300
UTX,2017-02-09,110.400002,110.720001,110.0,110.089996,107.54259499999999,2654000
UTX,2017-02-10,110.25,111.260002,110.08000200000001,111.050003,108.48038500000001,2679200
UTX,2017-02-13,111.610001,112.099998,111.41999799999999,112.019997,109.42793300000001,2830800
UTX,2017-02-14,111.989998,112.32,111.449997,111.57,108.98835,2770400
UTX,2017-02-15,111.129997,112.08000200000001,111.059998,111.910004,109.97103899999999,2625000
UTX,2017-02-16,112.139999,112.33000200000001,111.809998,112.07,110.12825,2802100
UTX,2017-02-17,111.93,112.33000200000001,111.610001,112.150002,110.20686299999998,2531800
UTX,2017-02-21,112.190002,112.800003,112.040001,112.5,110.550804,2136900
UTX,2017-02-22,112.349998,112.709999,111.720001,112.660004,110.70803799999999,2205600
UTX,2017-02-23,112.699997,112.879997,111.970001,112.089996,110.14791100000001,3471700
UTX,2017-02-24,111.82,112.690002,111.75,112.459999,110.51149699999999,2917900
UTX,2017-02-27,112.589996,112.970001,112.029999,112.809998,110.85543100000001,2731400
UTX,2017-02-28,112.970001,113.190002,112.339996,112.550003,110.59994499999999,2942500
UTX,2017-03-01,113.639999,114.440002,113.459999,113.68,111.71035800000001,5085500
UTX,2017-03-02,113.83000200000001,114.040001,112.629997,112.690002,110.737518,2880800
UTX,2017-03-03,112.690002,113.43,112.16999799999999,112.339996,110.393578,3108300
UTX,2017-03-06,111.83000200000001,112.300003,111.540001,111.660004,109.725365,3772200
UTX,2017-03-07,111.860001,112.410004,111.5,112.279999,110.33461799999999,2457200
UTX,2017-03-08,112.480003,112.660004,111.650002,111.75,109.813805,2581800
UTX,2017-03-09,111.870003,112.339996,107.050003,111.93,109.990677,2919800
UTX,2017-03-10,112.389999,112.58000200000001,111.290001,112.139999,110.19704399999999,3220200
UTX,2017-03-13,112.559998,112.730003,111.959999,112.309998,110.36408999999999,2976300
UTX,2017-03-14,111.879997,112.16999799999999,111.550003,111.83000200000001,109.89241799999999,2194800
UTX,2017-03-15,112.120003,113.300003,111.870003,113.08000200000001,111.12076599999999,3169100
UTX,2017-03-16,112.769997,113.220001,111.949997,112.339996,110.393578,2933800
UTX,2017-03-17,112.68,113.949997,112.269997,113.449997,111.484344,7442300
UTX,2017-03-20,113.400002,114.08000200000001,112.83000200000001,113.510002,111.543304,3057800
UTX,2017-03-21,113.660004,114.150002,111.980003,112.160004,110.216698,3572100
UTX,2017-03-22,112.370003,112.41999799999999,111.41999799999999,111.93,109.990677,2127000
UTX,2017-03-23,111.93,112.449997,111.559998,111.839996,109.90223700000001,2287400
UTX,2017-03-24,111.980003,112.279999,111.33000200000001,111.800003,109.86293799999999,2249700
UTX,2017-03-27,111.08000200000001,111.93,110.449997,111.83000200000001,109.89241799999999,2490800
UTX,2017-03-28,111.410004,113.150002,111.32,112.739998,110.786644,3257700
UTX,2017-03-29,112.550003,112.550003,111.910004,112.059998,110.118431,1998800
UTX,2017-03-30,111.959999,112.660004,111.849998,112.449997,110.501671,1481600
UTX,2017-03-31,112.5,112.629997,111.849998,112.209999,110.265831,2483700
UTX,2017-04-03,112.279999,112.480003,111.239998,111.93,109.990677,2123000
UTX,2017-04-04,112.269997,113.25,112.239998,112.989998,111.03231000000001,2970900
UTX,2017-04-05,113.139999,114.379997,112.449997,112.5,110.550804,3011900
UTX,2017-04-06,112.57,112.93,112.190002,112.410004,110.462372,2185700
UTX,2017-04-07,112.629997,113.209999,112.230003,112.989998,111.03231000000001,2064200
UTX,2017-04-10,112.989998,113.75,112.68,112.879997,110.924217,2097500
UTX,2017-04-11,112.5,113.16999799999999,112.25,113.139999,111.179718,2393500
UTX,2017-04-12,112.779999,112.82,112.139999,112.239998,110.29531100000001,2605100
UTX,2017-04-13,112.050003,112.699997,111.82,112.089996,110.14791100000001,2260900
UTX,2017-04-17,112.529999,113.279999,112.300003,113.269997,111.307457,3503800
UTX,2017-04-18,112.949997,113.68,112.82,113.559998,111.592445,2721500
UTX,2017-04-19,113.949997,114.260002,112.709999,112.91999799999999,110.96352399999999,2566700
UTX,2017-04-20,112.959999,114.309998,112.809998,113.940002,111.96586599999999,2472300
UTX,2017-04-21,114.0,115.279999,114.0,114.989998,112.99766499999998,5658900
UTX,2017-04-24,115.989998,116.589996,115.730003,116.32,114.30461899999999,3155200
UTX,2017-04-25,116.760002,117.309998,116.410004,116.870003,114.84509299999999,3322100
UTX,2017-04-26,117.339996,119.25,116.510002,118.199997,116.15203899999999,5102700
UTX,2017-04-27,118.360001,119.230003,118.099998,118.779999,116.722,3404500
UTX,2017-04-28,119.190002,119.610001,118.589996,118.989998,116.92836000000001,4467000
UTX,2017-05-01,119.040001,119.699997,118.66999799999999,118.91999799999999,116.859573,2557600
UTX,2017-05-02,118.949997,119.510002,118.75,119.32,117.25263999999999,2998900
UTX,2017-05-03,119.300003,120.459999,119.0,120.300003,118.215668,3626100
UTX,2017-05-04,120.629997,121.0,120.150002,121.0,118.90353400000001,3177000
UTX,2017-05-05,120.209999,121.449997,120.120003,121.349998,119.247475,2437600
UTX,2017-05-08,121.370003,121.550003,120.889999,121.08000200000001,118.982147,2710300
UTX,2017-05-09,121.459999,121.949997,121.099998,121.459999,119.35556000000001,1946000
UTX,2017-05-10,121.16999799999999,121.33000200000001,120.120003,121.019997,118.92318700000001,2132900
UTX,2017-05-11,120.339996,121.379997,119.769997,121.279999,119.178688,2751400
UTX,2017-05-12,121.010002,121.190002,120.650002,120.83000200000001,118.73648100000001,2460900
UTX,2017-05-15,120.800003,121.290001,120.66999799999999,120.91999799999999,118.824921,2184500
UTX,2017-05-16,121.089996,121.480003,120.790001,121.400002,119.2966,2022300
UTX,2017-05-17,120.739998,120.739998,119.41999799999999,119.58000200000001,118.150475,3357800
UTX,2017-05-18,119.5,119.980003,117.959999,119.370003,117.942986,2585900
UTX,2017-05-19,119.75,121.349998,119.400002,121.160004,119.71159399999999,3209100
UTX,2017-05-22,121.559998,122.050003,121.449997,121.660004,120.20561200000002,2183100
UTX,2017-05-23,121.660004,122.480003,121.629997,122.07,120.61071000000001,3404300
UTX,2017-05-24,122.099998,122.839996,121.849998,122.08000200000001,120.62058999999999,2410500
UTX,2017-05-25,122.43,122.610001,122.040001,122.25,120.788559,2736800
UTX,2017-05-26,122.309998,122.440002,121.58000200000001,121.849998,120.39333300000001,2126200
UTX,2017-05-30,121.800003,121.93,121.139999,121.269997,119.82026699999999,2665900
UTX,2017-05-31,121.559998,121.58000200000001,121.0,121.279999,119.83015400000001,4118100
UTX,2017-06-01,121.199997,122.150002,121.08000200000001,121.790001,120.334061,3214200
UTX,2017-06-02,122.07,122.849998,121.709999,122.120003,120.66011,2398100
UTX,2017-06-05,122.269997,122.349998,120.93,120.980003,119.53373700000002,3202200
UTX,2017-06-06,120.370003,120.83000200000001,119.660004,120.120003,118.684021,2987400
UTX,2017-06-07,120.629997,120.68,119.370003,119.779999,118.348083,1796200
UTX,2017-06-08,119.779999,120.510002,119.08000200000001,119.940002,118.50617199999999,3536600
UTX,2017-06-09,120.16999799999999,120.82,119.82,120.639999,119.1978,2129200
UTX,2017-06-12,120.25,120.550003,119.349998,119.879997,118.44689199999999,3064200
UTX,2017-06-13,119.93,120.160004,119.589996,120.059998,118.624733,2357000
UTX,2017-06-14,120.059998,120.410004,119.599998,120.010002,118.57534,1769100
UTX,2017-06-15,119.83000200000001,120.91999799999999,119.790001,120.75,119.30648799999999,1947600
UTX,2017-06-16,121.110001,121.720001,120.260002,120.43,118.99031799999999,4540900
UTX,2017-06-19,121.230003,122.260002,121.0,121.849998,120.39333300000001,3393900
UTX,2017-06-20,121.559998,122.519997,121.470001,121.510002,120.057404,2683400
UTX,2017-06-21,121.970001,122.199997,121.489998,121.75,120.294533,2732400
UTX,2017-06-22,121.83000200000001,122.959999,121.82,122.16999799999999,120.709511,3016600
UTX,2017-06-23,122.010002,122.440002,121.489998,122.220001,120.75891100000001,3851100
UTX,2017-06-26,122.410004,123.089996,121.809998,121.870003,120.413101,1644500
UTX,2017-06-27,121.91999799999999,122.139999,121.510002,121.589996,120.136444,1703100
UTX,2017-06-28,122.07,122.599998,121.690002,122.5,121.035568,1801200
UTX,2017-06-29,122.41999799999999,122.459999,120.620003,121.650002,120.195732,2358600
UTX,2017-06-30,122.010002,122.639999,121.620003,122.110001,120.65023000000001,2410200
UTX,2017-07-03,122.610001,123.150002,122.059998,122.08000200000001,120.62058999999999,1156200
UTX,2017-07-05,122.370003,123.010002,122.16999799999999,122.790001,121.322098,1738000
UTX,2017-07-06,122.559998,123.0,121.879997,121.889999,120.432854,3058200
UTX,2017-07-07,122.279999,122.900002,122.040001,122.610001,121.14425700000001,1762900
UTX,2017-07-10,122.730003,123.739998,122.349998,123.059998,121.588875,2053100
UTX,2017-07-11,123.160004,123.68,122.360001,123.540001,122.06314099999999,1953500
UTX,2017-07-12,124.019997,124.790001,123.660004,123.709999,122.231102,2376900
UTX,2017-07-13,123.66999799999999,123.730003,122.839996,123.07,121.59875500000001,2687900
UTX,2017-07-14,123.440002,123.639999,122.790001,123.410004,121.934692,1779500
UTX,2017-07-17,123.730003,123.730003,122.989998,123.110001,121.638275,1842400
UTX,2017-07-18,122.82,122.949997,121.93,122.629997,121.16400900000001,1881700
UTX,2017-07-19,123.050003,123.230003,122.550003,123.08000200000001,121.608635,1711000
UTX,2017-07-20,122.860001,123.290001,122.309998,122.449997,120.98616000000001,1831400
UTX,2017-07-21,122.290001,123.5,121.860001,123.489998,122.013725,2472500
UTX,2017-07-24,123.489998,123.75,122.839996,123.129997,121.65803500000001,3679800
UTX,2017-07-25,121.900002,122.0,119.989998,120.41999799999999,118.98043100000001,4801400
UTX,2017-07-26,120.41999799999999,120.57,119.290001,119.540001,118.110954,2993900
UTX,2017-07-27,119.370003,119.41999799999999,117.849998,118.690002,117.27111799999999,4257300
UTX,2017-07-28,118.790001,119.449997,118.290001,118.870003,117.448967,2150800
UTX,2017-07-31,119.160004,119.339996,118.440002,118.57,117.15255,2172300
UTX,2017-08-01,119.0,119.25,118.360001,118.879997,117.45883899999998,1553300
UTX,2017-08-02,118.800003,120.389999,118.660004,120.349998,118.91127,2339400
UTX,2017-08-03,120.379997,121.110001,119.860001,121.099998,119.652298,2031200
UTX,2017-08-04,121.220001,121.660004,120.650002,121.489998,120.03764299999999,1803600
UTX,2017-08-07,119.309998,119.75,117.860001,118.519997,117.10314199999999,4975700
UTX,2017-08-08,118.449997,118.989998,118.010002,118.190002,116.777092,2766900
UTX,2017-08-09,118.57,118.760002,117.029999,117.199997,115.79892,3183400
UTX,2017-08-10,116.889999,117.290001,116.089996,116.760002,115.364189,3158400
UTX,2017-08-11,117.0,117.760002,116.349998,116.889999,115.49263799999999,2090900
UTX,2017-08-14,117.300003,117.550003,116.940002,117.150002,115.749527,1839700
UTX,2017-08-15,117.120003,117.120003,115.709999,115.959999,114.573746,2285100
UTX,2017-08-16,115.91999799999999,118.099998,115.82,118.0,117.29744,3452400
