Symbol,Date,Open,High,Low,Close,Adj Close,Volume
XOM,2017-02-02,83.209999,83.529999,82.550003,83.449997,79.576103,12200100
XOM,2017-02-03,83.699997,83.720001,82.900002,83.540001,79.661919,12746300
XOM,2017-02-06,83.550003,83.650002,82.93,83.309998,79.442604,9938200
XOM,2017-02-07,83.230003,83.620003,82.449997,82.769997,78.927681,11705200
XOM,2017-02-08,81.989998,82.120003,81.16999799999999,81.480003,78.408043,14006300
XOM,2017-02-09,81.480003,82.050003,81.480003,81.839996,78.754463,9603000
XOM,2017-02-10,82.260002,82.769997,82.129997,82.519997,79.408821,8739800
XOM,2017-02-13,82.769997,83.18,82.349998,83.0,79.870728,9071600
XOM,2017-02-14,82.910004,83.099998,82.059998,82.82,79.697517,11361000
XOM,2017-02-15,82.639999,83.18,82.459999,83.160004,80.02469599999999,11768500
XOM,2017-02-16,83.120003,83.41999799999999,82.16999799999999,82.300003,79.197121,10615000
XOM,2017-02-17,82.089996,82.190002,81.440002,81.760002,78.67749,15646000
XOM,2017-02-21,82.120003,82.150002,81.300003,81.889999,78.80257399999999,16419600
XOM,2017-02-22,81.650002,81.699997,80.870003,80.93,77.87876899999999,12917400
XOM,2017-02-23,81.41999799999999,82.220001,81.029999,81.779999,78.696724,13847000
XOM,2017-02-24,81.599998,81.800003,80.760002,81.08000200000001,78.023125,11338700
XOM,2017-02-27,81.129997,81.709999,80.809998,81.540001,78.46578199999999,13465900
XOM,2017-02-28,81.529999,81.989998,81.050003,81.32,78.25406600000001,16834200
XOM,2017-03-01,81.699997,83.33000200000001,81.699997,83.019997,79.889977,17482100
XOM,2017-03-02,82.800003,84.25,82.790001,83.300003,80.15943100000001,14170300
XOM,2017-03-03,83.300003,83.599998,82.260002,82.459999,79.351089,12190400
XOM,2017-03-06,82.440002,82.900002,82.33000200000001,82.83000200000001,79.707146,9617200
XOM,2017-03-07,83.110001,83.290001,82.139999,82.519997,79.408821,12711500
XOM,2017-03-08,82.349998,82.379997,81.010002,81.029999,77.97500600000001,16817700
XOM,2017-03-09,80.639999,81.720001,80.309998,81.66999799999999,78.590874,14721800
XOM,2017-03-10,82.440002,82.470001,81.160004,81.610001,78.533142,11355200
XOM,2017-03-13,81.5,81.940002,81.050003,81.41999799999999,78.350296,9571400
XOM,2017-03-14,81.0,81.230003,80.440002,80.989998,77.93650799999999,11335700
XOM,2017-03-15,81.349998,82.059998,81.050003,82.0,78.90843199999999,11970300
XOM,2017-03-16,82.029999,82.199997,81.66999799999999,82.07,78.975792,9923800
XOM,2017-03-17,82.029999,82.260002,81.82,82.0,78.90843199999999,18834100
XOM,2017-03-20,81.720001,82.040001,81.440002,82.0,78.90843199999999,7700300
XOM,2017-03-21,82.160004,82.349998,81.599998,81.83000200000001,78.744843,13387700
XOM,2017-03-22,81.959999,82.089996,81.43,81.760002,78.67749,11168400
XOM,2017-03-23,81.629997,82.220001,81.459999,81.860001,78.773712,8928000
XOM,2017-03-24,82.029999,82.029999,81.150002,81.230003,78.167465,9128500
XOM,2017-03-27,80.82,81.43,80.790001,81.25,78.186707,8481200
XOM,2017-03-28,81.32,82.019997,80.959999,81.839996,78.754463,11028600
XOM,2017-03-29,81.690002,82.279999,81.550003,82.019997,78.927681,8495500
XOM,2017-03-30,82.029999,83.870003,81.940002,83.699997,80.54433399999999,44704900
XOM,2017-03-31,83.260002,83.309998,81.860001,82.010002,78.918053,21750400
XOM,2017-04-03,82.019997,82.309998,81.349998,82.07,78.975792,11438700
XOM,2017-04-04,82.099998,82.41999799999999,81.33000200000001,82.370003,79.264481,9270900
XOM,2017-04-05,82.849998,83.550003,82.470001,82.529999,79.41845699999999,13809100
XOM,2017-04-06,82.75,83.209999,82.459999,83.010002,79.880356,9554900
XOM,2017-04-07,83.239998,83.360001,82.68,82.760002,79.639778,8909600
XOM,2017-04-10,83.120003,83.470001,82.91999799999999,83.129997,79.995827,8885300
XOM,2017-04-11,83.08000200000001,83.16999799999999,82.41999799999999,82.839996,79.716759,8576500
